runtype,series_X,series_Y,rank,entry_scale,exit_scale,train_start,train_end,test_start,test_end,par_rownumber,returns,volatility,sharpe,sortino
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.0,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,56,-11.1816120148,510.302411206,-0.105094631297,-0.973212088819
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.0,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,57,3.50717020035,132.164783381,0.110139075213,0.112982179001
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.0,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,57,-0.542160630226,20.1011206942,0.0276941525863,0.0337210969529
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.0,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,58,1.54588198662,94.1156876985,-0.0783749308315,-0.611499335857
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.0,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,58,1.89953708649,118.478326176,0.174858509453,0.182690239145
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.0,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,59,4.79661130905,148.303100513,0.185444739745,0.220626201855
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.0,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,59,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,60,2.20472717285,81.4841569658,0.136462779192,0.159246259978
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,60,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,61,5.34216451645,191.63993672,0.133570044795,0.137549032818
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,61,3.11243629456,120.856814185,0.140649391197,0.157296789453
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,62,5.32639503479,179.114313752,0.213939107897,0.23924198353
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,62,-1.34747809172,157.112592628,0.0971309235133,0.100375414327
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,63,0.664801478386,54.0597869125,-0.0447142637582,-0.0598699903888
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,63,-0.220694959164,68.9172489341,0.0351430839112,0.0464061975719
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,64,3.6168961525,198.003354337,0.154929383815,0.17133821552
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,64,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,65,5.36742734909,203.220740195,0.166760940855,0.188707018788
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,65,2.43430113792,132.219095422,-0.0806429748256,-0.968001993984
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,66,1.8707947731,103.662346064,0.120248083835,0.135566593934
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,66,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,67,2.8141913414,111.050004623,0.141125696428,0.161462788339
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,67,2.78970885277,83.9428118397,-0.0889081281647,-0.291414787042
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,68,2.31776356697,131.265284854,0.11747257622,0.126210541622
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,68,-2.9428819418,112.110865053,0.0711700641896,0.0796141694533
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,69,5.3366651535,188.618890729,0.163151144212,0.176180585724
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,69,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,70,4.05417633057,148.389702499,0.149076019198,0.168568988412
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,70,-1.15060071647,24.4028744885,-0.064909625643,-0.104951572338
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,71,7.74549102783,228.421736294,0.176676614822,0.187768684237
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,71,-11.6572847366,544.232663204,0.118033476511,0.118666183874
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,72,2.35411167145,80.5196943117,0.106826792004,0.10967456084
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,72,-0.542160630226,20.1011206942,0.0276941525863,0.0337210969529
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,73,1.54588198662,94.1156876985,-0.0783749308315,-0.611499335857
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,73,1.89953708649,118.478326176,0.174858509453,0.182690239145
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,74,3.71711683273,123.638147896,0.171710040867,0.205155529927
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,0.5,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,74,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,75,3.72954034805,123.262609305,0.173487468941,0.194362590109
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,75,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,76,4.74453020096,183.973360811,0.130949931442,0.134819810856
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,76,2.39455890656,97.5950735473,0.1306044148,0.146348821406
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,77,5.75802230835,189.594518739,0.23621486801,0.246848265545
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,77,-1.71134847403,162.292501955,-0.0701438646286,-0.232450990461
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,78,1.2779610157,54.2499045278,0.0942537936884,0.0942807607085
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,78,-0.507281303406,60.8431376461,0.031169331722,0.0411846502521
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,79,3.39842844009,193.615228154,0.153301357654,0.169368875359
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,79,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,80,5.15481567383,190.196688466,0.161238530649,0.179621332744
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,80,2.63249993324,138.09035946,0.140937404949,0.161767337955
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,81,1.6817483902,95.3878838886,0.11544130584,0.129894601437
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,81,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,82,2.62144947052,106.756278024,0.13729233975,0.155075036215
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,82,2.91839241982,89.4542000832,-0.0961034471009,-0.855968660546
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,83,4.09019088745,137.200971447,0.139018938112,0.149141434884
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,83,-2.9428819418,112.110865053,0.0711700641896,0.0796141694533
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,84,4.74462080002,164.627067981,0.157643078436,0.167506033561
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,84,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,85,2.66490030289,94.2802256831,0.137525721061,0.157071272615
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,85,-1.15060071647,24.4028744885,-0.064909625643,-0.104951572338
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,86,7.77175045013,226.742399234,0.190593882171,0.194432943598
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,86,-11.6572847366,544.232663204,0.118033476511,0.118666183874
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,87,2.08039450645,66.9788790665,0.106043557363,0.108884352581
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,87,-0.542160630226,20.1011206942,0.0276941525863,0.0337210969529
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,88,1.0416059494,82.1939235234,0.0836554972332,0.0972639360718
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,88,-0.158165693283,117.187329957,-0.192268005762,-0.434163283519
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,89,4.01654243469,139.753704118,0.200928726503,0.213357347612
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.0,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,89,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,90,3.11431360245,109.032281582,0.231018959979,0.240767458981
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,90,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,91,4.4385433197,169.510535522,0.114939323368,0.117965636126
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,91,2.1521551609,82.504683463,0.127867775315,0.139730278448
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,92,4.46562004089,140.272005968,0.213530774687,0.221554825217
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,92,-0.285869657993,74.0854823083,0.00129393868178,0.00174435192955
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,93,1.20813989639,53.0171654333,0.0250375957195,0.033262147077
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,93,0.149437308311,55.0382761904,0.0947761342777,0.116541587518
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,94,1.82212924957,168.247033773,0.120440043386,0.134211156581
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,94,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,95,5.10978984833,180.355878788,0.167450261218,0.188692482293
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,95,3.56026887894,152.51696369,0.180370550113,0.193951689855
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,96,1.27986049652,83.6400419788,0.111068155385,0.127779265132
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,96,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,97,2.66651296616,112.339580896,0.0908110362692,0.09202118208
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,97,3.37202835083,103.773702697,-0.0976205380291,-0.506514752622
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,98,4.20888853073,136.093986286,0.138996034226,0.147492272101
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,98,-2.9428819418,112.110865053,0.0711700641896,0.0796141694533
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,99,2.67842459679,105.182998776,0.15014285885,0.159799634852
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,99,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,100,2.44489598274,77.8800948363,0.13202132852,0.150284775157
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,100,-1.15060071647,24.4028744885,-0.064909625643,-0.104951572338
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,101,7.45740318298,228.976221981,0.192500282308,0.193342329269
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,101,-12.1430845261,556.495533551,0.0579502590426,0.0667774073304
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,102,2.02891612053,59.5335122972,0.155983412206,0.174311250884
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,102,-0.542160630226,20.1011206942,0.0276941525863,0.0337210969529
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,103,1.21470570564,71.9944446046,0.119259257856,0.128932393807
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,103,-0.048256278038,107.533093091,-0.0985262472529,-7.91595750075
train,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,104,3.40503549576,141.225742713,0.15825011151,0.167998005088
test,Chevron_Corporation,The_CocaCola_Company,1,1.5,1.5,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,104,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,105,2.93029665947,101.525048584,0.155623843591,0.171529855081
test,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,105,-4.06460666656,154.036040857,-0.0430133094697,-0.0620793856132
train,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,106,4.31338024139,157.815507481,-0.0720996820495,-0.495109717027
test,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,106,2.36639428139,96.9303097795,0.135754697088,0.150912802233
train,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,107,4.29210615158,168.353729758,0.202392128041,0.212650721059
test,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,107,-2.16964316368,169.228368121,-0.0643607111576,-0.215798306532
train,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,108,1.47771430016,47.550560075,0.124952004943,0.15443255255
test,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,108,0.272079110146,56.6110648645,0.0830891233205,0.104866009039
train,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,109,3.16239690781,164.317674378,0.185723104077,0.193648593054
test,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,109,-3.0870513916,145.904247334,-0.101051700757,-0.570390642784
train,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,110,2.87050104141,105.872715618,0.164549828238,0.19506210346
test,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,110,1.80798530579,84.4464866088,0.14668171014,0.168874546047
train,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,111,0.955047249794,76.2933570932,0.101542069458,0.122306647484
test,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,111,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,112,2.66147065163,121.669590993,0.0748532718235,0.0789694454553
test,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,112,2.56067228317,91.91025545,0.103998435865,0.103969186835
train,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,113,2.30674529076,125.193558682,0.120480014996,0.123896479202
test,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,113,-2.9428819418,112.110865053,0.0711700641896,0.0796141694533
train,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,114,3.4868144989,108.399853578,0.16395357974,0.176020449209
test,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,114,0.0,0.0,nan,nan
train,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,115,2.53966093063,113.085069185,-0.0776434713625,-0.773409964828
test,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,115,-0.0744381546974,22.4853821696,0.0273326808439,0.0369057687606
train,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,116,3.64560508728,117.097221591,0.124730856962,0.130977395935
test,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,116,-6.87970352173,319.065860098,0.0588041108173,0.0983821405689
train,Chevron_Corporation,The_CocaCola_Company,1,2.0,0.0,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,117,4.21652460098,146.944916444,0.1826386245,0.216561780788
